#{"t_start": 1698676261.2022698, "env_id": "CliffWalking-v0"}
r,l,t
-13.0,13,120.651099
-13.0,13,120.672161
-13.0,13,120.693146
-13.0,13,120.704785
-13.0,13,120.716357
-13.0,13,120.727631
-117.0,18,120.748715
-13.0,13,120.764168
-13.0,13,120.773403
-13.0,13,120.783412
-13.0,13,120.800574
-13.0,13,120.816605
-13.0,13,120.827995
-13.0,13,120.83955
-13.0,13,120.858732
-13.0,13,120.874849
-13.0,13,120.888362
-13.0,13,120.902238
-13.0,13,120.921396
-13.0,13,120.93617
-13.0,13,120.946652
-13.0,13,120.957499
-13.0,13,120.972016
-13.0,13,120.982367
-13.0,13,120.992231
-13.0,13,121.002225
-13.0,13,121.017388
-13.0,13,121.028687
-15.0,15,121.040596
-15.0,15,121.055065
-15.0,15,121.072329
-13.0,13,121.07999
-13.0,13,121.089504
-120.0,21,121.10455
-13.0,13,121.120929
-13.0,13,121.130918
-13.0,13,121.138348
-13.0,13,121.147864
-15.0,15,121.164263
-13.0,13,121.177115
-13.0,13,121.187715
-13.0,13,121.199775
-13.0,13,121.214713
-13.0,13,121.227655
-13.0,13,121.238779
-13.0,13,121.249386
-13.0,13,121.2654
-13.0,13,121.279722
-15.0,15,121.293529
-13.0,13,121.306531
-13.0,13,121.325534
-13.0,13,121.340204
-13.0,13,121.352021
-13.0,13,121.365065
-13.0,13,121.38031
-13.0,13,121.389531
-13.0,13,121.400053
-13.0,13,121.412293
-13.0,13,121.425581
-13.0,13,121.436481
-13.0,13,121.446033
-13.0,13,121.456547
-13.0,13,121.47135
-13.0,13,121.480932
-13.0,13,121.49341
-13.0,13,121.508549
-13.0,13,121.523535
-13.0,13,121.534277
-13.0,13,121.547087
-13.0,13,121.56119
-13.0,13,121.576611
-13.0,13,121.58677
-13.0,13,121.597346
-13.0,13,121.61254
-13.0,13,121.628589
-13.0,13,121.639177
-13.0,13,121.651672
-13.0,13,121.666857
-13.0,13,121.683977
-13.0,13,121.692859
-13.0,13,121.702373
-13.0,13,121.716056
-13.0,13,121.730592
-13.0,13,121.740106
-13.0,13,121.74862
-13.0,13,121.762335
-13.0,13,121.777768
-13.0,13,121.788982
-13.0,13,121.803303
-13.0,13,121.818515
-13.0,13,121.835268
-13.0,13,121.8455
-13.0,13,121.855021
-13.0,13,121.868757
-13.0,13,121.880661
-13.0,13,121.891173
-13.0,13,121.903695
-13.0,13,121.917059
-13.0,13,121.93358
-13.0,13,121.949107
-13.0,13,121.962831
-13.0,13,121.977364
-122.0,23,122.005244
-13.0,13,122.021088
-13.0,13,122.032128
-13.0,13,122.043615
-13.0,13,122.064235
-13.0,13,122.079407
-13.0,13,122.087919
-13.0,13,122.097588
-13.0,13,122.113295
-13.0,13,122.126095
-13.0,13,122.13543
-13.0,13,122.144957
-13.0,13,122.158679
-13.0,13,122.17416
-14.0,14,122.188004
-13.0,13,122.199008
-13.0,13,122.220632
-13.0,13,122.233523
-13.0,13,122.247722
-13.0,13,122.256445
-13.0,13,122.270911
-13.0,13,122.283454
-13.0,13,122.294574
-13.0,13,122.306546
-13.0,13,122.327163
-13.0,13,122.339736
-13.0,13,122.350969
-13.0,13,122.362504
-13.0,13,122.380464
-13.0,13,122.391383
-13.0,13,122.399664
-13.0,13,122.410987
-13.0,13,122.429366
-13.0,13,122.439354
-13.0,13,122.450067
-119.0,20,122.466341
-13.0,13,122.482501
-13.0,13,122.494377
-13.0,13,122.505546
-13.0,13,122.519723
-13.0,13,122.537184
-13.0,13,122.549165
-13.0,13,122.562205
-13.0,13,122.573431
-13.0,13,122.589584
-15.0,15,122.602054
-13.0,13,122.614477
-13.0,13,122.627612
-13.0,13,122.642376
-13.0,13,122.653338
-13.0,13,122.664413
-13.0,13,122.675862
-13.0,13,122.689385
-13.0,13,122.697568
-13.0,13,122.706089
-13.0,13,122.71534
-13.0,13,122.730694
-13.0,13,122.741454
-13.0,13,122.749812
-13.0,13,122.760519
-13.0,13,122.775374
-13.0,13,122.785628
-13.0,13,122.797087
-13.0,13,122.810411
-13.0,13,122.827143
-13.0,13,122.83808
-13.0,13,122.847999
-13.0,13,122.860864
-13.0,13,122.876439
-15.0,15,122.889356
-13.0,13,122.900143
-13.0,13,122.912754
-13.0,13,122.935122
-13.0,13,122.951129
-13.0,13,122.963368
-13.0,13,122.977249
-13.0,13,122.996983
-13.0,13,123.02105
-13.0,13,123.03786
-13.0,13,123.052317
-13.0,13,123.088644
-13.0,13,123.107867
-13.0,13,123.1185
-13.0,13,123.127789
-13.0,13,123.141343
-13.0,13,123.152446
-13.0,13,123.162171
-13.0,13,123.174557
-13.0,13,123.191333
-13.0,13,123.204421
-13.0,13,123.213655
-17.0,17,123.22573
-13.0,13,123.243378
-13.0,13,123.254551
-13.0,13,123.262066
-13.0,13,123.270848
-13.0,13,123.288867
-13.0,13,123.303534
-13.0,13,123.312165
-13.0,13,123.322393
-13.0,13,123.340635
-13.0,13,123.355773
-13.0,13,123.367906
-13.0,13,123.379158
-13.0,13,123.39475
-13.0,13,123.409682
-13.0,13,123.418463
-13.0,13,123.428493
-13.0,13,123.443447
-13.0,13,123.455259
-13.0,13,123.464434
-13.0,13,123.474481
-13.0,13,123.489975
-13.0,13,123.501357
-13.0,13,123.510867
-13.0,13,123.522522
-13.0,13,123.538603
-13.0,13,123.550096
-13.0,13,123.559372
-13.0,13,123.567384
-13.0,13,123.584333
-13.0,13,123.59598
-13.0,13,123.60433
-13.0,13,123.615252
-13.0,13,123.630329
-13.0,13,123.641047
-13.0,13,123.650671
-13.0,13,123.660409
-13.0,13,123.675288
-13.0,13,123.685882
-13.0,13,123.695946
-13.0,13,123.704085
-13.0,13,123.718441
-13.0,13,123.727873
-13.0,13,123.740951
-13.0,13,123.75103
-13.0,13,123.767977
-13.0,13,123.780111
-13.0,13,123.792411
-13.0,13,123.805976
-13.0,13,123.823221
-13.0,13,123.838048
-13.0,13,123.847982
-13.0,13,123.858177
-13.0,13,123.872851
-13.0,13,123.882399
-13.0,13,123.891069
-13.0,13,123.899065
-13.0,13,123.912301
-15.0,15,123.923779
-13.0,13,123.935367
-13.0,13,123.951123
-13.0,13,123.965223
-13.0,13,123.976727
-13.0,13,123.98527
-13.0,13,123.995779
-13.0,13,124.010992
-13.0,13,124.019317
-13.0,13,124.029403
-13.0,13,124.039674
-13.0,13,124.055703
-13.0,13,124.069438
-13.0,13,124.080124
-13.0,13,124.091359
-13.0,13,124.105606
-13.0,13,124.113552
-13.0,13,124.122365
-13.0,13,124.133039
-13.0,13,124.146059
-13.0,13,124.154866
-13.0,13,124.165628
-13.0,13,124.18239
-13.0,13,124.197152
-13.0,13,124.206618
-13.0,13,124.216319
-13.0,13,124.225839
-13.0,13,124.240607
-15.0,15,124.251137
-13.0,13,124.260651
-13.0,13,124.270494
-13.0,13,124.288513
-13.0,13,124.303369
-13.0,13,124.314481
-13.0,13,124.325743
-13.0,13,124.343745
-13.0,13,124.356487
-13.0,13,124.367541
-13.0,13,124.378909
-13.0,13,124.394305
-13.0,13,124.406556
-13.0,13,124.419066
-13.0,13,124.4321
-13.0,13,124.447695
-13.0,13,124.460798
-13.0,13,124.469309
-13.0,13,124.476824
-13.0,13,124.490265
-13.0,13,124.500937
-13.0,13,124.511271
-13.0,13,124.520677
-13.0,13,124.543642
-13.0,13,124.56258
-13.0,13,124.575819
-15.0,15,124.586984
-13.0,13,124.60256
-13.0,13,124.610526
-13.0,13,124.621338
-13.0,13,124.633701
-13.0,13,124.648988
-13.0,13,124.660484
-13.0,13,124.670636
-13.0,13,124.683066
-13.0,13,124.69885
-13.0,13,124.709363
-13.0,13,124.718471
-13.0,13,124.730501
-15.0,15,124.746751
-13.0,13,124.758603
-13.0,13,124.768844
-13.0,13,124.7789
-15.0,15,124.795282
-13.0,13,124.80595
-13.0,13,124.817703
-13.0,13,124.829232
-13.0,13,124.842917
-13.0,13,124.849933
-13.0,13,124.859391
-15.0,15,124.869904
-15.0,15,124.886939
-13.0,13,124.899566
-13.0,13,124.910277
-13.0,13,124.920831
-13.0,13,124.936749
-13.0,13,124.946256
-13.0,13,124.95646
-13.0,13,124.968053
-13.0,13,124.98621
-13.0,13,124.999607
-13.0,13,125.009537
-13.0,13,125.022142
-13.0,13,125.039147
-13.0,13,125.050139
-13.0,13,125.062285
-13.0,13,125.075806
-13.0,13,125.092416
-13.0,13,125.106464
-13.0,13,125.117698
-13.0,13,125.133608
-13.0,13,125.152344
-13.0,13,125.163334
-13.0,13,125.174879
-13.0,13,125.185571
-13.0,13,125.202879
-13.0,13,125.212115
-13.0,13,125.222624
-13.0,13,125.234485
-13.0,13,125.249929
-13.0,13,125.259986
-13.0,13,125.268513
-13.0,13,125.278023
-121.0,22,125.299833
-13.0,13,125.31104
-13.0,13,125.322186
-13.0,13,125.331042
-13.0,13,125.348117
-13.0,13,125.35907
-13.0,13,125.370961
-13.0,13,125.381012
-13.0,13,125.396225
-13.0,13,125.406102
-13.0,13,125.420227
-13.0,13,125.431056
-13.0,13,125.443073
-13.0,13,125.451025
-13.0,13,125.462342
-13.0,13,125.470888
-13.0,13,125.487212
-13.0,13,125.497535
-13.0,13,125.508771
-13.0,13,125.521602
-13.0,13,125.536714
-13.0,13,125.549365
-13.0,13,125.564437
-13.0,13,125.574141
-13.0,13,125.589329
-13.0,13,125.600523
-13.0,13,125.611342
-13.0,13,125.622591
-13.0,13,125.636745
-13.0,13,125.647287
-13.0,13,125.660247
-13.0,13,125.67032
-13.0,13,125.684292
-13.0,13,125.693153
-13.0,13,125.704366
-13.0,13,125.713779
-13.0,13,125.732566
-13.0,13,125.74259
-13.0,13,125.756344
-13.0,13,125.766087
-13.0,13,125.782419
-13.0,13,125.792566
-13.0,13,125.806249
-13.0,13,125.816543
-13.0,13,125.832523
-13.0,13,125.845168
-13.0,13,125.863461
-13.0,13,125.874645
-13.0,13,125.88964
-13.0,13,125.899158
-13.0,13,125.910414
-13.0,13,125.919019
-13.0,13,125.935684
-13.0,13,125.946289
-15.0,15,125.959525
-13.0,13,125.969333
-13.0,13,125.984382
-13.0,13,125.994455
-13.0,13,126.006473
-13.0,13,126.015165
-13.0,13,126.030715
-13.0,13,126.042177
-13.0,13,126.053432
-13.0,13,126.062131
-13.0,13,126.079709
-13.0,13,126.093302
-13.0,13,126.108255
-117.0,18,126.126452
-13.0,13,126.142379
-13.0,13,126.151189
-13.0,13,126.160361
-13.0,13,126.172691
-13.0,13,126.188311
-13.0,13,126.199812
-13.0,13,126.210022
-13.0,13,126.220273
-13.0,13,126.235666
-13.0,13,126.245639
-13.0,13,126.25565
-13.0,13,126.268777
-13.0,13,126.284559
-13.0,13,126.293272
-13.0,13,126.303242
-13.0,13,126.315997
-13.0,13,126.331221
-13.0,13,126.340336
-13.0,13,126.348458
-13.0,13,126.362269
-13.0,13,126.377673
-115.0,16,126.388805
-13.0,13,126.399327
-13.0,13,126.409861
-13.0,13,126.426087
-13.0,13,126.433633
-13.0,13,126.443567
-13.0,13,126.452622
-13.0,13,126.467894
-13.0,13,126.47659
-14.0,14,126.486634
-15.0,15,126.502301
-13.0,13,126.520193
-13.0,13,126.533223
-13.0,13,126.542562
-13.0,13,126.553593
-13.0,13,126.5698
-13.0,13,126.582591
-13.0,13,126.593211
-13.0,13,126.604153
-13.0,13,126.619815
-13.0,13,126.630929
-13.0,13,126.640264
-13.0,13,126.65024
-13.0,13,126.666682
-15.0,15,126.680649
-13.0,13,126.692292
-13.0,13,126.703289
-13.0,13,126.718385
-13.0,13,126.728252
-13.0,13,126.739457
-13.0,13,126.751257
-13.0,13,126.769405
-13.0,13,126.782175
-13.0,13,126.794396
-13.0,13,126.803645
-13.0,13,126.818651
-13.0,13,126.82788
-13.0,13,126.839347
-13.0,13,126.853946
-13.0,13,126.869397
-13.0,13,126.880931
-13.0,13,126.894624
-13.0,13,126.907439
-13.0,13,126.920745
-124.0,25,126.943866
-13.0,13,126.954589
-13.0,13,126.966907
-13.0,13,126.98399
-13.0,13,126.995819
-13.0,13,127.007627
-13.0,13,127.020894
-13.0,13,127.037737
-13.0,13,127.047897
-13.0,13,127.058362
-13.0,13,127.072218
-13.0,13,127.089272
-13.0,13,127.100326
-13.0,13,127.111448
-13.0,13,127.124712
-13.0,13,127.143596
-13.0,13,127.155666
-13.0,13,127.168219
-13.0,13,127.181432
-13.0,13,127.198195
-13.0,13,127.20744
-13.0,13,127.219076
-13.0,13,127.231239
-13.0,13,127.246825
-13.0,13,127.259377
-13.0,13,127.27265
-13.0,13,127.287218
-13.0,13,127.301353
-13.0,13,127.311584
-13.0,13,127.322804
-13.0,13,127.334717
-13.0,13,127.34823
-13.0,13,127.357518
-13.0,13,127.369802
-13.0,13,127.383843
-13.0,13,127.39891
-13.0,13,127.408626
-13.0,13,127.420164
-13.0,13,127.432666
-13.0,13,127.448651
-13.0,13,127.457769
-13.0,13,127.46899
-13.0,13,127.481079
-13.0,13,127.497392
-13.0,13,127.509545
-13.0,13,127.520755
-13.0,13,127.530763
-13.0,13,127.546671
-14.0,14,127.555936
-13.0,13,127.568932
-13.0,13,127.578449
-13.0,13,127.594017
-13.0,13,127.604568
-13.0,13,127.616849
-13.0,13,127.629313
-13.0,13,127.644859
-13.0,13,127.655821
-13.0,13,127.668582
-13.0,13,127.680266
-13.0,13,127.698565
-13.0,13,127.710878
-13.0,13,127.722277
-13.0,13,127.731282
-13.0,13,127.746668
-13.0,13,127.759246
-13.0,13,127.772394
-13.0,13,127.782444
-13.0,13,127.796556
-13.0,13,127.807628
-13.0,13,127.821262
-13.0,13,127.83067
-13.0,13,127.845735
-13.0,13,127.856899
-13.0,13,127.869939
-13.0,13,127.877678
-13.0,13,127.892537
-13.0,13,127.902348
-13.0,13,127.915756
-13.0,13,127.926502
-13.0,13,127.942313
-15.0,15,127.960322
-13.0,13,127.970824
-15.0,15,127.985987
-13.0,13,128.002556
-13.0,13,128.014498
-13.0,13,128.028195
-13.0,13,128.039376
-13.0,13,128.058462
-13.0,13,128.068119
-13.0,13,128.081361
-122.0,23,128.096682
-13.0,13,128.110807
-15.0,15,128.122259
-13.0,13,128.133493
-13.0,13,128.14371
-13.0,13,128.158393
-13.0,13,128.168639
-13.0,13,128.181484
-13.0,13,128.193427
-13.0,13,128.210417
-13.0,13,128.217932
-13.0,13,128.230898
-13.0,13,128.240544
-13.0,13,128.257203
-13.0,13,128.268072
-13.0,13,128.281001
-13.0,13,128.291883
-13.0,13,128.308275
-13.0,13,128.322427
-13.0,13,128.337343
-13.0,13,128.347861
-13.0,13,128.363922
-13.0,13,128.374681
-13.0,13,128.387993
-115.0,16,128.406623
-13.0,13,128.423994
-13.0,13,128.436008
-13.0,13,128.448968
-15.0,15,128.461479
-13.0,13,128.476892
-13.0,13,128.487946
-13.0,13,128.495446
-13.0,13,128.505259
-13.0,13,128.519876
-13.0,13,128.530522
-13.0,13,128.539043
-13.0,13,128.549076
-13.0,13,128.564753
-13.0,13,128.575045
-13.0,13,128.584571
-13.0,13,128.594086
-13.0,13,128.6131
-13.0,13,128.624371
-13.0,13,128.634455
-13.0,13,128.642995
-13.0,13,128.657584
-13.0,13,128.670633
-13.0,13,128.679146
-13.0,13,128.688694
-13.0,13,128.707201
-15.0,15,128.720838
-13.0,13,128.731782
-13.0,13,128.745602
-13.0,13,128.761675
-13.0,13,128.772663
-13.0,13,128.783174
-15.0,15,128.799116
-13.0,13,128.818346
-13.0,13,128.831239
-13.0,13,128.840756
-13.0,13,128.849747
-13.0,13,128.865421
-13.0,13,128.876052
-13.0,13,128.885069
-13.0,13,128.893349
-13.0,13,128.908426
-15.0,15,128.920974
-13.0,13,128.92878
-13.0,13,128.940644
-13.0,13,128.954967
-13.0,13,128.963907
-13.0,13,128.97456
-13.0,13,128.986051
-15.0,15,129.001162
-13.0,13,129.013247
-13.0,13,129.022338
-13.0,13,129.032307
-13.0,13,129.048329
-13.0,13,129.05765
-13.0,13,129.066659
-13.0,13,129.074914
-13.0,13,129.090792
-13.0,13,129.102581
-13.0,13,129.111063
-13.0,13,129.120945
-13.0,13,129.134586
-13.0,13,129.144948
-13.0,13,129.157086
-13.0,13,129.166775
-13.0,13,129.181412
-13.0,13,129.192454
-13.0,13,129.203668
-13.0,13,129.212716
-13.0,13,129.228369
-13.0,13,129.239884
-13.0,13,129.252288
-13.0,13,129.265494
-13.0,13,129.28352
-13.0,13,129.297608
-13.0,13,129.309361
-13.0,13,129.319872
-13.0,13,129.336973
-13.0,13,129.35048
-13.0,13,129.361073
-13.0,13,129.372723
-13.0,13,129.389036
-13.0,13,129.403497
-13.0,13,129.413007
-13.0,13,129.421713
-13.0,13,129.438256
-13.0,13,129.452228
-13.0,13,129.463747
-13.0,13,129.474438
-13.0,13,129.488816
-13.0,13,129.50108
-13.0,13,129.513103
-13.0,13,129.52345
-13.0,13,129.539857
-13.0,13,129.552496
-13.0,13,129.562565
-13.0,13,129.571351
-13.0,13,129.587162
-13.0,13,129.597751
-13.0,13,129.608082
-13.0,13,129.618652
-13.0,13,129.635008
-13.0,13,129.649185
-15.0,15,129.660439
-13.0,13,129.672692
-13.0,13,129.686771
-13.0,13,129.698395
-13.0,13,129.708911
-13.0,13,129.720806
-13.0,13,129.742669
-13.0,13,129.754279
-13.0,13,129.765369
-13.0,13,129.777437
-13.0,13,129.790747
-13.0,13,129.802445
-13.0,13,129.811518
-123.0,24,129.830553
-13.0,13,129.848506
-13.0,13,129.858128
-13.0,13,129.868239
-13.0,13,129.87778
-13.0,13,129.89325
-13.0,13,129.903618
-13.0,13,129.912452
-13.0,13,129.921193
-13.0,13,129.937075
-13.0,13,129.946738
-13.0,13,129.955284
-13.0,13,129.963518
-13.0,13,129.981663
-13.0,13,129.99002
-15.0,15,130.004297
-13.0,13,130.014767
-13.0,13,130.030967
-13.0,13,130.042532
-13.0,13,130.055522
-13.0,13,130.067026
-13.0,13,130.08663
-42.0,42,130.126862
-13.0,13,130.135532
-13.0,13,130.144045
-13.0,13,130.158687
-13.0,13,130.171134
-44.0,44,130.21077
-13.0,13,130.220595
-43.0,43,130.258511
-13.0,13,130.269767
-14.0,14,130.280193
-13.0,13,130.290788
-13.0,13,130.304539
-13.0,13,130.312446
-13.0,13,130.320735
-13.0,13,130.332277
-13.0,13,130.348314
-13.0,13,130.356823
-13.0,13,130.369304
-17.0,17,130.384235
-13.0,13,130.403802
-13.0,13,130.421084
-13.0,13,130.436508
-13.0,13,130.453597
-13.0,13,130.471749
-13.0,13,130.483279
-13.0,13,130.497681
-13.0,13,130.510467
-15.0,15,130.525789
-13.0,13,130.537422
-13.0,13,130.544934
-13.0,13,130.554682
-13.0,13,130.571564
-13.0,13,130.583602
-13.0,13,130.594194
-13.0,13,130.602284
-13.0,13,130.617618
-13.0,13,130.629135
-13.0,13,130.636645
-13.0,13,130.645778
-13.0,13,130.66094
-13.0,13,130.674438
-13.0,13,130.683926
-13.0,13,130.694471
-13.0,13,130.710039
-13.0,13,130.721087
-13.0,13,130.730601
-13.0,13,130.73872
-13.0,13,130.753881
-13.0,13,130.764956
-13.0,13,130.772982
-13.0,13,130.781435
-13.0,13,130.798998
-13.0,13,130.810835
-13.0,13,130.821688
-13.0,13,130.831701
-13.0,13,130.847102
-13.0,13,130.858997
-13.0,13,130.869045
-13.0,13,130.878858
-13.0,13,130.894104
-13.0,13,130.904123
-13.0,13,130.917721
-13.0,13,130.9299
-13.0,13,130.947608
-13.0,13,130.960582
-13.0,13,130.969316
-13.0,13,130.980264
-15.0,15,130.997588
-13.0,13,131.007509
-13.0,13,131.017062
-13.0,13,131.028572
-13.0,13,131.045149
-13.0,13,131.054463
-13.0,13,131.06373
-13.0,13,131.074923
-13.0,13,131.092287
-13.0,13,131.10399
-13.0,13,131.113807
-13.0,13,131.125316
-13.0,13,131.13987
-13.0,13,131.154154
-13.0,13,131.167348
-13.0,13,131.180951
-13.0,13,131.195608
-13.0,13,131.207297
-13.0,13,131.220742
-13.0,13,131.235766
-13.0,13,131.250964
-13.0,13,131.263204
-13.0,13,131.275624
-13.0,13,131.290666
-13.0,13,131.305622
-13.0,13,131.316602
-13.0,13,131.326573
-13.0,13,131.338081
-13.0,13,131.353858
-13.0,13,131.364561
-13.0,13,131.374674
-13.0,13,131.388024
-13.0,13,131.40652
-13.0,13,131.41765
-13.0,13,131.430417
-13.0,13,131.445205
-13.0,13,131.461518
-13.0,13,131.473129
-13.0,13,131.487155
-13.0,13,131.500438
-13.0,13,131.519002
-13.0,13,131.530145
-13.0,13,131.543533
-13.0,13,131.556759
-13.0,13,131.575729
-13.0,13,131.585961
-13.0,13,131.598006
-13.0,13,131.611157
-13.0,13,131.630502
-13.0,13,131.643467
-13.0,13,131.656514
-13.0,13,131.671552
-13.0,13,131.689106
-13.0,13,131.699288
-13.0,13,131.710965
-13.0,13,131.720889
-13.0,13,131.737978
-13.0,13,131.747775
-13.0,13,131.760645
-13.0,13,131.775922
-13.0,13,131.79095
-13.0,13,131.801708
-13.0,13,131.814236
-13.0,13,131.824759
-13.0,13,131.837284
-13.0,13,131.848506
-13.0,13,131.859149
-13.0,13,131.871312
-13.0,13,131.885879
-13.0,13,131.895403
-13.0,13,131.90576
-13.0,13,131.91738
-13.0,13,131.932596
-13.0,13,131.945171
-13.0,13,131.955773
-13.0,13,131.969157
-13.0,13,131.986393
-13.0,13,131.997759
-13.0,13,132.005911
-13.0,13,132.020289
-13.0,13,132.035778
-13.0,13,132.045569
-13.0,13,132.05652
-13.0,13,132.071162
-13.0,13,132.091387
-13.0,13,132.102377
-13.0,13,132.113565
-13.0,13,132.125229
-13.0,13,132.142774
-13.0,13,132.152632
-13.0,13,132.161306
-13.0,13,132.173428
-13.0,13,132.187454
-13.0,13,132.196585
-13.0,13,132.206079
-13.0,13,132.218014
-14.0,14,132.236799
-13.0,13,132.248274
-13.0,13,132.263575
-13.0,13,132.274811
-13.0,13,132.292365
-13.0,13,132.303169
-13.0,13,132.316934
-13.0,13,132.326963
-13.0,13,132.349454
-13.0,13,132.362347
-13.0,13,132.377525
-13.0,13,132.39048
-13.0,13,132.407244
-13.0,13,132.425213
-13.0,13,132.445893
-13.0,13,132.462439
-13.0,13,132.48057
-13.0,13,132.493823
-13.0,13,132.505759
-13.0,13,132.516085
-13.0,13,132.534187
-13.0,13,132.545802
-13.0,13,132.560213
-13.0,13,132.570244
-13.0,13,132.589008
-13.0,13,132.600531
-13.0,13,132.613817
-13.0,13,132.624159
-13.0,13,132.639851
-13.0,13,132.649117
-13.0,13,132.659919
-13.0,13,132.669093
-13.0,13,132.686599
-13.0,13,132.697939
-13.0,13,132.711068
-13.0,13,132.723322
-13.0,13,132.742201
-13.0,13,132.752719
-13.0,13,132.768882
-13.0,13,132.779396
-13.0,13,132.796812
-13.0,13,132.811106
-13.0,13,132.827328
-13.0,13,132.838937
-13.0,13,132.858766
-13.0,13,132.87367
-13.0,13,132.898314
-13.0,13,132.918217
-13.0,13,132.933954
-13.0,13,132.943638
-124.0,25,132.964809
-13.0,13,132.973608
-13.0,13,132.988883
-13.0,13,132.998432
-13.0,13,133.010833
-14.0,14,133.021346
-13.0,13,133.038475
-13.0,13,133.053964
-13.0,13,133.068022
-13.0,13,133.079114
-13.0,13,133.098869
-13.0,13,133.112731
-13.0,13,133.123828
-13.0,13,133.133065
-13.0,13,133.148366
-13.0,13,133.16504
-13.0,13,133.177965
-13.0,13,133.189126
-13.0,13,133.210178
-13.0,13,133.226959
-13.0,13,133.241187
-13.0,13,133.253344
-13.0,13,133.273707
-13.0,13,133.293674
-13.0,13,133.309126
-13.0,13,133.318861
-13.0,13,133.337453
-13.0,13,133.351646
-13.0,13,133.363799
-13.0,13,133.372479
-13.0,13,133.38686
-13.0,13,133.397882
-13.0,13,133.412703
-13.0,13,133.425448
-13.0,13,133.44167
-13.0,13,133.454512
-13.0,13,133.464104
-13.0,13,133.473662
-13.0,13,133.49139
-13.0,13,133.502761
-13.0,13,133.513185
-13.0,13,133.526108
-13.0,13,133.540136
-13.0,13,133.552631
-13.0,13,133.563777
-13.0,13,133.576238
-13.0,13,133.597806
-13.0,13,133.618755
-13.0,13,133.632797
-13.0,13,133.644756
-13.0,13,133.664532
-13.0,13,133.678586
-13.0,13,133.701389
-13.0,13,133.721728
-13.0,13,133.738768
-15.0,15,133.755126
-13.0,13,133.771438
-13.0,13,133.788798
-13.0,13,133.816901
-13.0,13,133.828885
-13.0,13,133.839538
-13.0,13,133.851301
-13.0,13,133.868539
-13.0,13,133.881405
-13.0,13,133.892746
-13.0,13,133.906802
-13.0,13,133.921476
-13.0,13,133.931551
-13.0,13,133.943663
-13.0,13,133.956741
-15.0,15,133.975078
-13.0,13,133.988623
-13.0,13,134.000661
-13.0,13,134.013921
-13.0,13,134.031789
-13.0,13,134.047775
-13.0,13,134.060911
-13.0,13,134.076109
-13.0,13,134.09941
-13.0,13,134.118565
-13.0,13,134.132742
-13.0,13,134.144922
-13.0,13,134.164376
-13.0,13,134.179651
-13.0,13,134.195559
-13.0,13,134.210021
-13.0,13,134.231691
-13.0,13,134.249079
-13.0,13,134.260919
-13.0,13,134.273858
-13.0,13,134.295069
-13.0,13,134.314054
-13.0,13,134.32708
-13.0,13,134.342838
-13.0,13,134.363701
-13.0,13,134.387727
-14.0,14,134.398246
-13.0,13,134.408856
-13.0,13,134.428866
-13.0,13,134.438816
-13.0,13,134.449435
-13.0,13,134.459968
-13.0,13,134.477826
-13.0,13,134.486046
-13.0,13,134.496815
-13.0,13,134.506981
-13.0,13,134.520991
-13.0,13,134.532588
-13.0,13,134.541424
-13.0,13,134.548902
-13.0,13,134.564933
-13.0,13,134.574888
-13.0,13,134.586678
-13.0,13,134.596203
-13.0,13,134.611386
-13.0,13,134.62135
-13.0,13,134.634853
-13.0,13,134.648015
-13.0,13,134.669255
-13.0,13,134.679999
-13.0,13,134.689936
-13.0,13,134.700481
-13.0,13,134.717298
-13.0,13,134.728411
-13.0,13,134.738545
-13.0,13,134.749861
-13.0,13,134.771277
-13.0,13,134.782879
-13.0,13,134.793714
-13.0,13,134.804775
-13.0,13,134.824052
-13.0,13,134.833569
-13.0,13,134.842473
-13.0,13,134.854114
-13.0,13,134.871217
-13.0,13,134.883861
-13.0,13,134.892764
